% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.336563V  K_gimbal=26.049690  samples=2001

Time[s]              OmegaU[deg/s]        Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Error[rad/s]        
        9.5005180000        22.4827796739         2.7496615770         1.3352870017         5.0066353810        -0.0332436621         0.0332436621
        9.5055262000        35.3648037854         2.7650484569         1.3276300211         5.0040835035        -0.2327056348         0.2327056348
        9.5104550000        20.5316029334         2.7473164331         1.3378393285         5.0091872584         0.0332436621        -0.0332436621
        9.5155099000         7.6495788219         2.6001373121         1.3454963091         5.0066353810         0.2327056348        -0.2327056348
        9.5205154000        18.2824848886         2.7262982487         1.3378393285         5.0066353810         0.0332436621        -0.0332436621
        9.5255164000        30.6022294889         2.7593789093         1.3301823480         5.0066353810        -0.1662183106         0.1662183106
        9.5304982000        15.2067491257         2.6898042082         1.3403916554         5.0066353810         0.0997309863        -0.0997309863
        9.5354987000        22.7639194295         2.7499991588         1.3352870017         5.0040835035        -0.0332436621         0.0332436621
        9.5404925000        35.6459435410         2.7653824542         1.3276300211         5.0015316260        -0.2327056348         0.2327056348
        9.5455271000        33.4136270449         2.7627283529         1.3301823480         5.0015316260        -0.1662183106         0.1662183106
        9.5504966000        26.4187362523         2.7543803883         1.3352870017         5.0015316260        -0.0332436621         0.0332436621
        9.5555070000        22.4995812226         2.7496817539         1.3378393285         5.0066353810         0.0332436621        -0.0332436621
        9.5605212000        13.8178518964         2.6733247458         1.3429439823         5.0066353810         0.1662183106        -0.1662183106
        9.5655464000        -8.5893208081         2.4074604678         1.3557056165         5.0066353810         0.4986549317        -0.4986549317
        9.5705037000        33.3968254963         2.7627083587         1.3276300211         4.9964278711        -0.2327056348         0.2327056348
        9.5754695000        47.9656881413         2.7799463677         1.3199730405         4.9989797486        -0.4321676075         0.4321676075
        9.5804862000        30.6190310376         2.7593989493         1.3327346748         4.9989797486        -0.0997309863         0.0997309863
        9.5854718000        39.8630398750         2.7703834584         1.3276300211         5.0066353810        -0.2327056348         0.2327056348
        9.5905070000        25.0298390230         2.7527170378         1.3378393285         5.0066353810         0.0332436621        -0.0332436621
        9.5954743000        20.5484044821         2.7473366439         1.3403916554         5.0066353810         0.0997309863        -0.0997309863
        9.6004878000        15.5046904300         2.6933393240         1.3429439823         5.0066353810         0.1662183106        -0.1662183106
        9.6057697000        30.9001707932         2.7597342357         1.3327346748         5.0015316260        -0.0997309863         0.0997309863
        9.6105344000        19.1427057041         2.7365048905         1.3403916554         5.0066353810         0.0997309863        -0.0997309863
        9.6155840000        14.0989916520         2.6766605089         1.3429439823         5.0040835035         0.1662183106        -0.1662183106
        9.6244796000         8.4929980887         2.6101446012         1.3454963091         5.0117391359         0.2327056348        -0.2327056348
        9.6264162000        10.7253145848         2.6366313526         1.3429439823         5.0066353810         0.1662183106        -0.1662183106
        9.6305428000         9.3196158069         2.6199525375         1.3429439823         5.0142910133         0.1662183106        -0.1662183106
        9.6354741000        20.5148013848         2.7472962220         1.3352870017         5.0117391359        -0.0332436621         0.0332436621
        9.6406079000        20.7959411404         2.7476343752         1.3352870017         5.0142910133        -0.0332436621         0.0332436621
        9.6462582000        12.6764913254         2.6597823410         1.3403916554         5.0117391359         0.0997309863        -0.0997309863
        9.6504866000        24.4339564145         2.7520028076         1.3327346748         5.0066353810        -0.0997309863         0.0997309863
        9.6557749000        37.8782600372         2.7680318128         1.3250776943         5.0066353810        -0.2991929590         0.2991929590
        9.6604827000        19.4070439110         2.7396413008         1.3378393285         5.0040835035         0.0332436621        -0.0332436621
        9.6655062000        23.3261989407         2.7506740793         1.3352870017         5.0066353810        -0.0332436621         0.0332436621
        9.6704622000        36.2082230522         2.7660502233         1.3276300211         5.0066353810        -0.2327056348         0.2327056348
        9.6755208000         8.7741378443         2.6134803642         1.3454963091         5.0091872584         0.2327056348        -0.2327056348
        9.6805256000        15.2067491257         2.6898042082         1.3403916554         5.0040835035         0.0997309863        -0.0997309863
        9.6854666000        43.7653933560         2.7749965089         1.3225253674         4.9989797486        -0.3656802832         0.3656802832
        9.6904556000        30.0567515264         2.7587281436         1.3327346748         5.0066353810        -0.0997309863         0.0997309863
        9.6954689000        26.6998760079         2.7547168462         1.3352870017         5.0066353810        -0.0332436621         0.0332436621
        9.7005443000        31.1813105488         2.7600694448         1.3327346748         5.0015316260        -0.0997309863         0.0997309863
        9.7054978000        32.0247298156         2.7610746090         1.3327346748         5.0066353810        -0.0997309863         0.0997309863
        9.7105140000        -0.7342092000         2.5006624797         1.3531532897         5.0091872584         0.4321676075        -0.4321676075
        9.7154685000        29.2133322596         2.7577213516         1.3327346748         5.0015316260        -0.0997309863         0.0997309863
        9.7204872000        34.2570463117         2.7637316935         1.3301823480         4.9989797486        -0.1662183106         0.1662183106
        9.7255163000        27.2621555191         2.7553895244         1.3352870017         5.0040835035        -0.0332436621         0.0332436621
        9.7305166000        27.5432952747         2.7557257448         1.3352870017         5.0015316260        -0.0332436621         0.0332436621
        9.7355054000        19.4238454597         2.7398406535         1.3403916554         5.0066353810         0.0997309863        -0.0997309863
        9.7405130000        22.7807209782         2.7500193309         1.3378393285         5.0066353810         0.0332436621        -0.0332436621
        9.7455327000         1.4981072961         2.5271492311         1.3506009628         5.0040835035         0.3656802832        -0.3656802832
        9.7505128000        11.0064543404         2.6399671156         1.3429439823         5.0066353810         0.1662183106        -0.1662183106
        9.7555528000        39.0028190596         2.7693646860         1.3250776943         4.9989797486        -0.2991929590         0.2991929590
        9.7606433000        20.5316029334         2.7473164331         1.3378393285         5.0040835035         0.0332436621        -0.0332436621
